gene	correlation_coef	P
ASPH	0.603934287512331	3.24487908794647e-07
ASPM	-0.00945041770690311	0.936752231733583
ASPN	0.946334580700314	1.47714361444121e-36
ASPRV1	NA	NA
ASPSCR1	0.516903214574932	2.41665821308415e-06
ASRGL1	NA	NA
ASS1	0.897387005909215	8.77856949105393e-25
ASTE1	NA	NA
ASUN	0.034807636849127	0.766871322769114
ASXL1	0.080505096411159	0.775484801764152
ASXL2	0.23323246317033	0.0486449050276813
ATAD1	0.713243933595975	2.06808577968698e-12
ATAD2	0.92617508917542	1.69449213558228e-33
ATAD2B	0.768399973934988	3.4317098775748e-16
ATAD3A	0.388813801055585	0.0253348743895587
ATAD3B	NA	NA
ATAT1	0.566160626388911	8.03478852804401e-08
ATE1	0.857556242599528	3.40198633885496e-07
ATF1	NA	NA
ATF2	0.371522957328089	0.000878800356212449
ATF3	-0.138459992840353	0.538886598282373
ATF6B	0.00250550008297431	0.994519252974138
ATF7	0.495418669195202	4.630224251378e-06
ATF7IP	0.572255874333155	5.41353300468136e-08
C12orf44	NA	NA
ATG12	NA	NA
ATG13	0.073532844577949	0.52786022663057
ATG14	NA	NA
ATG16L1	0.371155125008014	0.000890063605537784
ATG2A	0.441461340015851	5.84572705422981e-05
ATG2B	0.471935489145923	1.47160959141641e-05
ATG3	0.0907391403106675	0.720286542793435
ATG4A	NA	NA
ATG4B	0.209979945124088	0.101410321180538
ATG4C	NA	NA
ATG5	NA	NA
ATG7	0.646735600973281	0.00917043997034105
ATG9A	0.61763913059871	2.18435975606535e-09
ATHL1	0.716901385761256	6.16249502510203e-12
ATIC	0.453741784804794	4.90367508602764e-05
ATL1	0.727130202594258	6.98999203284002e-14
ATL2	0.712139738836013	3.69341968526557e-07
ATL3	0.60633282505973	1.3901034682127e-07
ATM	0.611843882995306	4.30841368217404e-09
ATN1	0.567456756767455	7.39258650798106e-08
ATOX1	0.684785014196449	6.52242334048957e-12
ATP11A	NA	NA
ATP11B	0.533333315167082	1.62831757625755e-05
ATP11C	0.437343702678099	0.000240775455795901
ATP13A1	0.558075809265404	2.39130797558424e-07
ATP13A2	NA	NA
ATP13A3	0.339458179658055	0.00252575951193441
ATP13A4	NA	NA
ATP1A1	0.87075989471541	2.11092233577051e-21
ATP1B1	0.941040279583808	4.92193931153703e-05
ATP1B3	NA	NA
ATP2A2	0.200266807027798	0.13173345869687
ATP2A3	0.448466853081736	0.0709906030281836
ATP2B1	0.629972655667187	8.33633619925751e-10
ATP2B4	0.421887375137615	0.000201177941374205
ATP2C1	NA	NA
ATP2C2	NA	NA
ATP5A1	0.747135979419831	6.03559442828258e-15
ATP5B	0.778962942655471	7.35464078939348e-17
ATP5C1	0.404312924661512	0.00026551192492787
ATP5D	0.461737817413848	0.0265565503524309
ATP5E	NA	NA
ATP5F1	0.742411384144556	0.000116244493094758
ATP5H	0.597835828650084	0.000485158016159045
ATP5I	NA	NA
ATP5J	0.524795494370854	0.000427469343183318
ATP5J2.PTCD1	NA	NA
ATP5L	NA	NA
ATP5O	0.632082856545735	1.74286557832884e-07
ATP5S	NA	NA
ATP5SL	NA	NA
MT.ATP6	NA	NA
ATP6AP1	NA	NA
ATP6AP2	NA	NA
ATP6V0A1	NA	NA
ATP6V0A2	0.469325683442062	0.000177021911976886
ATP6V0A4	NA	NA
ATP6V0D1	0.642899880389819	0.00298785568812942
ATP6V1A	0.184094884061423	0.159112519667253
ATP6V1B1	NA	NA
ATP6V1B2	0.369594978779562	0.0407217487659501
ATP6V1C1	0.623196721589101	0.00148952497937027
ATP6V1C2	NA	NA
ATP6V1D	0.150525431826641	0.658653109323343
ATP6V1E1	0.382968190230952	0.00861611256745411
ATP6V1F	0.859185264633283	0.00144620803861583
ATP6V1G1	0.344966859850085	0.00300150754711681
ATP6V1G2	NA	NA
ATP6V1H	-0.0317279695814982	0.894360853965207
ATP7A	0.743691237712076	9.35106513653213e-15
ATP7B	0.614157591269614	0.00109124195211898
MT.ATP8	NA	NA
ATP8A1	0.0289400349956249	0.890777520480228
ATP8A2	NA	NA
ATP8B1	0.458692624587825	0.0123253141829898
ATP9A	0.367144749159689	0.196592126791933
ATP9B	NA	NA
ATPAF1	0.384430629365987	0.032737630461439
ATPAF2	NA	NA
ATPIF1	0.683920861072891	4.9009634130557e-11
ATR	0.0745233723929579	0.57482602890382
ATRIP	0.353002185276679	0.00163857199028266
ATRN	-0.214637605519973	0.481317962160594
ATRX	0.769436586096325	2.96098174878283e-16
ATXN1	0.667788937776458	3.27257491088215e-11
ATXN10	0.62025472972538	0.000724373196717513
ATXN1L	0.17592203206091	0.125912109132263
ATXN2	0.722038325881673	1.2600999622659e-13
ATXN2L	0.546251987735621	2.76524889788606e-07
ATXN3	0.303725441297012	0.00724557172342546
ATXN7	0.216146761151529	0.144499487663372
ATXN7L2	0.79461048911073	0.00602608844483516
ATXN7L3	0.257505240356273	0.055367819166051
ATXN7L3B	0.690939859173404	9.55605121565865e-12
AUH	0.975930473221703	0.000862040933669206
AUP1	0.119173101871111	0.409762983687406
AURKA	NA	NA
AURKB	NA	NA
AUTS2	0.495211264559747	6.27807807080493e-06
AVEN	0.107139627245431	0.445110976547384
AVIL	NA	NA
AVL9	0.302078074100461	0.00939343290822278
AXDND1	NA	NA
AXIN1	0.177993680009783	0.131916009371828
AXL	NA	NA
AZGP1	0.953484372910112	4.08750439487966e-16
AZI2	0.369681491336177	0.000936513869086131
AZU1	NA	NA
B2M	0.727359139158321	6.78411174807714e-13
B3GALT6	NA	NA
B3GALTL	NA	NA
B3GAT3	NA	NA
B3GNT1	NA	NA
B3GNT2	NA	NA
B3GNT9	NA	NA
B4GALT1	0.312611871009268	0.0287478758636702
B4GALT3	NA	NA
B4GALT4	NA	NA
B4GALT5	NA	NA
B4GALT7	NA	NA
B9D1	NA	NA
B9D2	NA	NA
BABAM1	0.0277589945519554	0.810604548232518
BACH1	0.657569350490635	8.21415981787096e-11
BAD	0.298798902354591	0.00829890380312801
BAG1	0.470843187799731	0.000639339590714035
BAG2	0.755926261417317	1.41737637664978e-13
BAG3	0.889529698193522	3.36235707410979e-26
BAG4	0.44935731988496	8.45990318765665e-05
BAG5	0.215907393915341	0.389529434670917
BAG6	0.76268611986733	7.6353280158989e-16
BAHD1	0.287083690491176	0.0204127293595974
BAIAP2	0.751317768618682	3.5135946945112e-15
BAIAP2L1	0.849566317080352	1.5746295561041e-22
BAK1	NA	NA
BANF1	0.54777053635729	1.03322493430432e-05
BANK1	NA	NA
BANP	NA	NA
BAP1	-0.113600811274865	0.342038570870531
BARD1	0.0776460634743629	0.744896089518793
BARX2	-0.0740372005087067	0.889147116955555
BASP1	0.894177615526006	8.84987311646863e-26
BAX	0.0766179548191097	0.786087284335761
BAZ1A	0.699940738045045	1.1049233402875e-11
BAZ1B	0.766506291800631	4.48445221383793e-16
BAZ2A	0.707885824167708	1.75611043350611e-12
BAZ2B	0.289053267020263	0.0113267430089414
BBC3	0.336108210809885	0.0450475268872102
BBIP1	NA	NA
BBOX1	NA	NA
BBS1	NA	NA
BBS2	NA	NA
BBS4	NA	NA
BBS5	NA	NA
BBS7	NA	NA
BBS9	NA	NA
BBX	0.455231780785327	3.18558285496095e-05
BCAM	0.791868695655156	4.45509413440632e-17
BCAN	NA	NA
BCAP29	NA	NA
BCAP31	0.729617053925141	7.82158380576289e-13
BCAR1	0.690779642905965	9.70499372154348e-12
BCAR3	0.656046395677553	9.39323211044555e-11
BCAS1	0.841784124511571	8.99084204877241e-22
BCAS2	-0.319543361494195	0.245650311620099
BCAS3	0.661208857844954	5.94287752238675e-11
BCAS4	NA	NA
BCAT1	0.913484925266884	0.0301476751832747
BCAT2	NA	NA
BCCIP	0.640852079432311	0.00131120803426626
BCHE	NA	NA
BCKDHA	0.673684611434805	1.89289818817269e-11
BCKDHB	NA	NA
BCKDK	0.715238642792347	2.71324590079475e-13
BCL10	0.36488497472638	0.00175623630282929
BCL11A	0.520549959961937	0.00159910492116225
BCL11B	-0.126525786478691	0.436581575264239
BCL2	0.609860424735193	2.94668225722952e-05
BCL2L1	NA	NA
BCL2L11	0.295966613018726	0.0104583623471835
BCL2L12	0.556714661103682	0.000627505685642582
BCL2L13	0.73498888893186	2.74177745523036e-14
BCL2L14	0.945451229203111	0.0545487707968889
BCL2L15	NA	NA
BCL2L2.PABPN1	NA	NA
BCL3	0.409985610969505	0.000384156255557334
BCL6	0.265254234323624	0.0481819851247799
BCL7A	0.439663517978968	0.000140019299863088
BCL7B	0.242914959688825	0.0476246799651116
BCL7C	0.427678250912931	0.000104624415108403
BCL9	0.733448974306084	2.35304794434395e-13
BCL9L	0.497945766819213	4.06740672484398e-06
BCLAF1	0.727479872554281	6.70951774192623e-14
BCOR	0.23949830510658	0.0491753174667573
BCORL1	-0.0988074214239916	0.523401802201132
BCR	0.667635057278282	3.31912423758347e-11
BCS1L	NA	NA
BDH1	0.780722939122871	0.00163350722072204
BDH2	0.582818977711524	0.000298119208669309
BECN1	0.274143843711106	0.0448549402691426
BEND3	0.734858944604188	1.56120915981522e-11
BEND7	NA	NA
BET1	0.497961080119535	4.0642009237677e-06
BET1L	0.559784367895418	1.2042445447975e-07
BGN	0.942223037059252	2.31801313235243e-37
BHLHE40	0.357003955330378	0.00325544867356858
BHLHE41	0.799078532021698	0.00104907445012203
BICC1	0.600984569774261	1.19253185864421e-08
BICD1	0.391288858382742	0.00199197898607802
BICD2	0.261991876589896	0.0309092887431356
BID	0.585017699548505	1.26044464173741e-05
BIN1	0.776541019865263	4.30177492048203e-16
BIN2	0.874058759452112	3.20157931931853e-25
BIN3	NA	NA
BIRC2	0.310231130076807	0.00603562628178858
BIRC3	0.209456606495244	0.652163934038889
BIRC5	NA	NA
BIRC6	0.526013467250892	8.97304049791124e-07
BLM	0.211204661496201	0.203061608652194
BLMH	0.635781445939269	4.05762196175916e-05
BLNK	0.745747107404948	2.48603534766182e-14
BLOC1S1	0.410016413012186	0.0117241127172211
BLOC1S2	NA	NA
BLOC1S3	0.471724072003782	1.48644209168076e-05
BLOC1S4	0.170180021801393	0.377453224100437
BLOC1S5	0.160687958027876	0.193945668368419
BLOC1S6	NA	NA
BLVRA	0.805896513051106	9.57019780156167e-19
BLVRB	0.790866233314881	1.16766146952615e-17
BLZF1	0.152455614974148	0.295668150359042
BMF	0.0416237479283827	0.79353320813179
BMP1	NA	NA
BMP2K	0.775550575443445	1.22073826961101e-16
BMP8A	NA	NA
BMPR1B	NA	NA
BMS1	0.542022772301935	3.55908014719933e-07
BNIP1	NA	NA
BNIP2	0.383853592385549	0.000568460090864135
BNIP3	NA	NA
BNIP3L	0.748281727461791	7.82260431418901e-11
BNIPL	0.456415965508156	0.000192643816321094
BOD1	NA	NA
BOD1L1	0.773525843313826	1.64204186810168e-16
BOK	0.412577845365635	0.00157843562930249
BOLA1	0.559629217071435	1.79325923700031e-07
BOLA2	0.126672889530494	0.385766236621724
BOLA3	NA	NA
BOP1	0.591526838317588	4.13257110811425e-07
BPGM	0.728068288083139	2.91218794134717e-13
BPHL	0.610220454807213	0.00552739549185079
BPI	NA	NA
BPIFB1	NA	NA
BPIFB2	NA	NA
BPNT1	0.319800195852985	0.00785001074101571
BPTF	0.848264099991604	2.12188966546655e-22
BRAF	0.658626676230191	7.48040304865802e-11
BRAP	0.507135209917385	6.38245179114944e-06
BRAT1	0.488694372985874	6.50436003938451e-06
BRCA1	0.435144788765817	0.000803534625084753
BRCC3	-0.0492742033725336	0.851032711594848
BRD1	0.399798307303837	0.00041707410309722
BRD2	0.393371350633869	0.000401366941569755
BRD3	0.750757061409878	3.78029463664006e-15
BRD4	0.612479539965057	3.22853912823048e-09
BRD7	0.375185463218618	0.000773509966431511
BRD8	0.45156700463415	3.75374066179019e-05
BRD9	0.346162375292134	0.00204360509415466
BRE	-0.0985767392413507	0.760524576369224
BRF1	0.466964223859269	3.54998734199433e-05
BRF2	0.432172358755956	0.0831949463181668
BRI3BP	NA	NA
BRIP1	0.291368763340253	0.0645582284399055
BRIX1	0.469236665320933	0.0135419728427772
BRK1	0.366650858879549	0.102083242619151
BRMS1	0.125086478968296	0.291680928843917
BRMS1L	0.310297083657877	0.0133231839962648
BROX	0.689765515600417	9.68119419272277e-05
BRPF1	0.312109081271249	0.00572129766253771
BRPF3	0.205591286617639	0.100388844555276
BRSK2	-0.0637158862031706	0.814653643963882
BRWD1	-0.00425485983844303	0.970703705352067
BRWD3	-0.0279249725080491	0.877403774284434
BSCL2	NA	NA
BSDC1	0.631471349445772	7.39394791585603e-10
BSG	-0.436691879734027	0.207007765482803
BSPRY	NA	NA
BST1	NA	NA
BST2	0.788795986755399	0.00016777393434688
BTAF1	0.316483075787082	0.0682177128914646
BTBD1	NA	NA
BTBD10	0.00276929491437803	0.984612587864899
BTBD2	NA	NA
BTBD9	0.31857635835927	0.0131095214314852
BTD	NA	NA
BTF3	0.509493066002295	2.21992477463148e-06
BTF3L4	0.468402243499309	0.000404416424496496
BTG1	0.636635855108308	8.95686257078341e-05
BTK	0.193965411587248	0.295771278948361
BTN1A1	NA	NA
BTN2A1	NA	NA
BTN3A1	NA	NA
BTN3A2	NA	NA
BTN3A3	NA	NA
BUB1	0.178440901817623	0.297761117579063
BUB1B	0.550357884903793	6.62213464098572e-07
BUB3	0.467143358181006	5.19844975042838e-05
BUD13	0.531595029559613	6.53529530170708e-07
BUD31	0.239723446080632	0.259212031892747
BYSL	0.66444943262053	4.43814147469208e-11
BZW1	0.569918651495824	6.30449270997493e-08
BZW2	0.645757928224682	9.07851862276977e-10
C10orf11	NA	NA
C10orf118	0.516261701020487	8.94171886453101e-05
C10orf12	0.0965369961471411	0.543072258597071
C10orf2	NA	NA
C10orf32	0.222129569979546	0.0626301938381628
C10orf35	0.317354923145779	0.172748777365797
C10orf54	0.225809311621739	0.0582960297581749
C10orf76	NA	NA
C10orf88	0.263930064820876	0.247655459159482
C11orf30	0.601829112751366	7.07569758847095e-09
C11orf31	0.357722563290738	0.00679394455252768
C11orf52	0.428786569756916	0.0080978332598591
C11orf54	0.67019678064669	0.000467037843542894
C11orf57	-0.0700598756893849	0.65133959194063
C11orf58	0.704776984480153	8.46319132578563e-13
C11orf68	0.161750499060216	0.615505182123241
C11orf73	NA	NA
C11orf83	NA	NA
C11orf84	0.510316858224975	2.12425785669705e-06
C11orf96	0.654599214908167	1.06625683093581e-10
C12orf10	0.40492443257527	0.000460576443759618
C12orf29	NA	NA
C12orf4	0.118946156733258	0.345311054863053
C12orf43	0.582910326236852	2.66206688810031e-08
C12orf45	0.367055001810762	0.00164028555411976
C12orf5	0.240122666135954	0.50398467549423
C12orf57	NA	NA
C12orf65	NA	NA
C12orf66	NA	NA
C12orf73	NA	NA
C12orf75	NA	NA
C14orf1	NA	NA
C14orf119	NA	NA
C14orf142	0.403358272871174	0.0220683361200491
C14orf159	NA	NA
C14orf166	0.495615710901514	0.00287742477773225
C14orf169	0.655126478401168	5.73441407775652e-08
C14orf2	NA	NA
C14orf80	NA	NA
C14orf93	-0.2728572241825	0.219226752617413
C15orf38	0.505853215613102	2.69321839866573e-06
C15orf39	0.13836163791868	0.279505248231385
C15orf40	NA	NA
C15orf41	NA	NA
C15orf48	NA	NA
C15orf52	0.578736138541139	1.24694057256173e-07
C15orf57	NA	NA
C16orf13	0.518889952436001	3.01752442524591e-06
C16orf45	NA	NA
C16orf58	NA	NA
C16orf62	0.159927370736406	0.435149604053456
C16orf70	0.249448831428341	0.0297741756826081
C16orf71	NA	NA
C16orf80	-0.743001353346454	0.46680315171543
C16orf86	-0.00558434961688049	0.979825108909893
C16orf87	NA	NA
C16orf89	NA	NA
C16orf91	NA	NA
C17orf103	NA	NA
C17orf49	0.440050855929685	6.21169391709609e-05
C17orf58	NA	NA
C17orf59	0.364240912988382	0.00112768833790052
C17orf62	NA	NA
C17orf70	0.209829762756139	0.0835488098652638
C17orf75	0.408105952487829	0.00487071144904218
C17orf80	NA	NA
C17orf85	0.601669445117353	7.15785703273573e-09
C17orf89	NA	NA
C17orf97	0.425267487443167	0.00695806553840217
C18orf21	NA	NA
C18orf25	0.496303513440455	4.42532780814838e-06
C18orf32	NA	NA
C18orf8	0.262784334288678	0.0209465336779261
C19orf10	0.353624055244719	0.00646749040009532
C19orf12	NA	NA
C19orf25	NA	NA
C19orf33	0.794065797834709	6.55700170452592e-16
C19orf43	0.131594320076681	0.284756115693753
C19orf47	0.679948209438943	6.98911598270074e-11
C19orf52	NA	NA
C19orf53	NA	NA
C19orf54	NA	NA
C19orf55	0.569223222110715	0.00067394045334273
C19orf60	NA	NA
C19orf66	0.302444607554468	0.0210247958443955
C19orf68	NA	NA
C19orf70	0.657730330545621	0.00220776481882421
C1D	NA	NA
C1GALT1	NA	NA
C1GALT1C1	NA	NA
C1QA	0.918275524865891	6.62810562913522e-05
C1QB	0.800412462734577	0.00011382253482446
C1QBP	0.685890002168345	5.67646084890199e-11
C1QC	0.181969563013648	0.267553401879287
C1QTNF2	NA	NA
C1QTNF3	NA	NA
C1QTNF5	NA	NA
C1QTNF6	NA	NA
C1R	0.014507738323834	0.923764153896107
C1RL	NA	NA
C1S	0.606857309850963	0.00166502677438001
C1orf106	0.6375111585609	0.00442648276199703
C1orf109	NA	NA
C1orf112	NA	NA
C1orf116	0.913596229140656	4.90297556689707e-31
C1orf122	NA	NA
C1orf123	0.323492989805026	0.032193376031169
C1orf131	0.295565204150156	0.0436911164705642
C1orf168	0.358775195996811	0.207772280604581
C1orf174	0.194000885914125	0.0909114285511538
C1orf186	0.645789732423111	0.0836781110302753
C1orf198	0.722472292708384	1.19898469047475e-13
C1orf21	0.273045482111394	0.019426836179997
C1orf210	NA	NA
C1orf226	0.886726364967344	7.6307621825707e-27
C1orf27	NA	NA
C1orf35	0.670941583104671	6.1180522068226e-11
C1orf43	NA	NA
C1orf50	NA	NA
C1orf52	0.317467594717024	0.00490246430588813
C1orf85	NA	NA
C2	NA	NA
C20orf194	NA	NA
C20orf24	NA	NA
C20orf27	0.736463215964602	7.55159880766457e-14
C21orf2	0.361135868401535	0.00229899701844547
C21orf33	0.576619402992561	6.21787043342568e-06
C21orf59	0.145388586705221	0.63555808090723
C21orf91	NA	NA
C22orf29	NA	NA
C22orf39	NA	NA
C2CD2	0.485248150514648	3.15674320692941e-05
C2CD2L	0.533561561819062	7.99091783466678e-06
C2CD3	0.280762936579771	0.0213692218766265
C2CD4C	0.556777481905413	0.00875111051965121
C2CD5	0.615790420104698	2.51463602308858e-09
C2orf43	NA	NA
C2orf44	0.346491827742768	0.00286768161817219
C2orf47	NA	NA
C2orf49	0.133367222863133	0.247548198113275
C2orf54	NA	NA
C2orf68	NA	NA
C2orf69	NA	NA
C2orf72	NA	NA
C2orf76	NA	NA
C2orf88	NA	NA
C3	0.935643923937608	1.17250753955685e-35
C3orf14	NA	NA
C3orf17	NA	NA
C3orf38	NA	NA
C3orf58	NA	NA
C4B	0.819220505832769	1.43793212065862e-18
C4BPA	0.728822589596839	2.75797211387137e-11
C4BPB	NA	NA
C4orf27	0.259030155041423	0.351214847360996
C4orf3	NA	NA
C4orf32	NA	NA
C4orf33	NA	NA
C5	0.847236148437749	3.51630410641774e-16
C5AR1	0.463035525951363	0.00341789314271789
C5orf22	0.781768831642531	2.60041210063449e-09
C5orf24	0.24486277988065	0.113522599002821
C5orf30	0.542286962441526	8.64362746666413e-07
C5orf45	0.424595466999576	0.0620413624570535
C5orf51	NA	NA
C5orf54	NA	NA
C5orf63	NA	NA
C6	0.629166966009979	0.000335082218460521
C6orf106	0.496025244208745	8.09946347399344e-06
C6orf120	NA	NA
C6orf132	0.771219534888482	2.29321788710258e-16
C6orf136	NA	NA
C6orf203	0.703093174258804	6.58395499796627e-11
C6orf211	0.884509054716039	1.52162447842082e-25
C6orf47	0.562035078813532	3.93920605423227e-05
C6orf57	NA	NA
C6orf62	NA	NA
C6orf89	NA	NA
C7	0.794568056057148	7.45386009065401e-07
C7orf25	NA	NA
C7orf26	NA	NA
C7orf43	0.50795291147236	2.40974834341097e-06
C7orf49	NA	NA
C7orf50	0.576771796940077	7.51696130118559e-08
C7orf55.LUC7L2	NA	NA
C7orf60	-0.132599403318258	0.754275049596632
C8A	0.620839681586529	2.50461650241792e-06
C8B	0.681767683540704	2.4089898200338e-05
C8G	0.633278981833	0.00845145555935608
C8orf33	-0.156145125637908	0.184010172061689
C8orf37	0.299065856291911	0.0296022928339303
C8orf59	NA	NA
C8orf82	0.631836034740898	0.000310484909056832
C9	0.656499226693138	7.04129125026272e-08
C9orf114	0.188971827326271	0.654022768342968
C9orf117	NA	NA
C9orf142	0.653657494511151	1.15750492569638e-10
C9orf152	0.471195271453543	0.00427520374081125
C9orf16	NA	NA
C9orf40	0.477789032982078	0.00369948513802433
C9orf41	NA	NA
C9orf64	0.665028449222725	0.00945459432783662
C9orf72	NA	NA
C9orf78	0.558683286823561	2.30561731348072e-07
C9orf85	NA	NA
C9orf89	NA	NA
CA1	0.926447017627116	1.45344983266087e-30
CA12	NA	NA
CA13	0.521300421515598	0.0383784106258133
CA2	0.905494104094921	6.84180295194314e-29
CA3	NA	NA
CA4	NA	NA
CA5B	NA	NA
CA6	NA	NA
CA8	NA	NA
CA9	NA	NA
CAAP1	0.717694671097443	2.06205625505364e-13
CAB39	0.471316515492826	0.0483331995569823
CAB39L	NA	NA
CABIN1	0.369923045597167	0.000928752186775088
CABLES1	0.518260553920322	1.38082407950463e-06
CACHD1	NA	NA
CACNA2D1	NA	NA
CACNA2D2	NA	NA
CACNB3	0.656653938574627	1.19931223826977e-09
CACTIN	-0.0230620988523282	0.848603320365435
CACUL1	NA	NA
CACYBP	0.646009779211228	9.38904542420996e-07
CAD	0.707709476293178	6.18343075211348e-13
CADM1	0.140441537719811	0.253324506161243
CADM2	NA	NA
CADM4	0.758433684624836	7.14045418714949e-06
CADPS2	0.690259251463603	3.79001383765467e-12
CALB2	0.801530933265068	0.00530134142850304
CALCA	NA	NA
CALCOCO1	0.526321344216173	0.000578215754099964
CALCOCO2	0.521446236363653	1.90008662902315e-06
CALCRL	0.611368165492439	0.000258385918800859
CALD1	0.88635065137349	8.57890376253792e-27
CALM2	0.558780259571193	1.28249291958077e-07
CALML3	0.880685760328673	6.93229439944632e-15
CALML4	NA	NA
CALML5	0.950052636099657	1.13649246181642e-39
CALR	0.744223619790326	8.74324704497126e-15
CALU	0.722580771927799	1.18415911477189e-13
CAMK1	0.656874033266939	1.55633382592324e-10
CAMK1D	0.350266993021002	0.00525644783373058
CAMK2B	0.685303165569122	0.00239649687439218
CAMK2D	0.63447656713519	5.80173020646656e-10
CAMK2G	0.476399022823787	1.18895115478168e-05
CAMK2N1	NA	NA
CAMK4	0.598058473914551	2.25617729447021e-06
CAMKK1	0.441798256846406	5.76132126694039e-05
CAMKK2	0.334030355359943	0.00298827307881026
CAMKMT	NA	NA
CAMLG	NA	NA
CAMP	0.885581358232076	1.12810227865874e-05
CAMSAP1	0.437120062621149	7.04104240412003e-05
CAMSAP2	0.692932534299724	2.894774131294e-12
CAMSAP3	0.785969593930794	2.52487104633639e-17
CAND1	0.726865429664125	7.20984169627529e-14
CAND2	NA	NA
CANT1	0.43257142684396	8.53354208128863e-05
CANX	0.77882822197945	7.50452691992124e-17
CAP1	0.623701911391552	1.36761500190982e-09
CAP2	0.631393487668622	7.79966081223712e-09
CAPG	0.714540514915555	2.93184692791937e-13
CAPN1	0.322399167371972	0.00478881726874473
CAPN13	0.764516741722614	2.54723253687305e-10
CAPN15	0.221265405459551	0.0564236456581933
CAPN2	0.49536427100662	8.36324639022445e-06
CAPN5	NA	NA
CAPN6	NA	NA
CAPN7	0.522851332635263	0.000228943783974787
CAPN8	NA	NA
CAPN9	NA	NA
CAPNS1	0.3326294606114	0.00378419864306999
CAPRIN1	0.429402485461986	9.7409334812116e-05
CAPS	0.89891136083992	1.62974271270484e-27
CAPZA1	0.392160073137132	0.00065701605910651
CAPZA2	0.531323271455591	7.45141384823301e-06
CAPZB	0.45153933266582	3.758368478774e-05
CARD10	0.348830066956431	0.0254003468027856
CARD11	0.779841600851901	6.44562835947866e-17
CARD14	0.654934534792712	1.37910160621357e-10
CARD16	NA	NA
CARD6	0.54905908951554	0.00545817711190325
CARD8	0.308859435129725	0.133034394889935
CARD9	0.426390878826062	0.000136499480536047
CARHSP1	0.543487198687863	3.26254075257745e-07
CARKD	0.68716658981006	5.15786090328492e-12
CARM1	0.271911371173731	0.246154483217911
CARS	0.62405927398672	1.32996557548446e-09
CARS2	0.107443467260215	0.49285055364951
CARTPT	0.860091438507649	1.92356933642949e-22
CASC3	0.701106520825409	1.24686909929501e-12
CASC4	0.40165438971711	0.00759258082578044
CASC5	0.17769983435144	0.194306033965637
CASD1	NA	NA
CASK	0.664647953262111	4.35895835183617e-11
CASKIN1	0.286770166942969	0.15550070460654
CASKIN2	0.63527474078345	5.43742273337944e-10
CASP1	0.749454057178248	1.72131180718464e-08
CASP10	0.60184655939422	5.81948015579233e-07
CASP14	0.941360907422379	2.06662926232987e-10
CASP2	0.325532825733547	0.003865301802613
CASP3	0.558673786449816	1.29106702371341e-07
CASP4	0.358869926161771	0.0607372212391362
CASP6	0.552443423513592	4.87497077620629e-07
